dataset,metric,method_a,method_b,median_a,median_b,median_diff,p_two_sided,sig_bonferroni
ms_AAV,top128_mean_norm,MULTIevolve,Random,0.5294380821287632,0.4011584232794121,0.1282796588493511,1.862645149230957e-09,True
ms_AAV,top128_mean_norm,CLADE,EVOLVEpro,0.49763605440966785,0.4959830114385113,0.0016530429711565375,0.17059839516878128,False
ms_AAV,top128_mean_norm,CLADE,ALDE,0.49763605440966785,0.4840748879360035,0.013561166473664343,0.002560090273618698,False
ms_AAV,top128_mean_norm,CLADE,Random,0.49763605440966785,0.4011584232794121,0.09647763113025576,1.862645149230957e-09,True
ms_AAV,top128_mean_norm,EVOLVEpro,ALDE,0.4959830114385113,0.4840748879360035,0.011908123502507806,0.10943205840885639,False
ms_AAV,top128_mean_norm,EVOLVEpro,Random,0.4959830114385113,0.4011584232794121,0.09482458815909922,1.862645149230957e-09,True
ms_AAV,top128_mean_norm,ALDE,Random,0.4840748879360035,0.4011584232794121,0.08291646465659142,1.862645149230957e-09,True
ms_CreiLOV,top128_mean_norm,AdaLead,ftMLDE,0.9352380663622171,0.9236484982538968,0.011589568108320236,1.597777009010315e-05,True
ms_CreiLOV,top128_mean_norm,AdaLead,AlphaVariant,0.9352380663622171,0.8992610085137309,0.03597705784848615,9.313225746154785e-09,True
ms_CreiLOV,top128_mean_norm,AdaLead,GreedyWalk,0.9352380663622171,0.8968203966505826,0.03841766971163452,5.587935447692871e-09,True
ms_CreiLOV,top128_mean_norm,AdaLead,MULTIevolve,0.9352380663622171,0.8910367898643017,0.04420127649791539,9.313225746154785e-09,True
ms_CreiLOV,top128_mean_norm,AdaLead,CLADE,0.9352380663622171,0.8889774980489165,0.04626056831330061,1.862645149230957e-09,True
ms_CreiLOV,top128_mean_norm,AdaLead,ALDE,0.9352380663622171,0.8752260650508106,0.06001200131140649,1.862645149230957e-09,True
ms_CreiLOV,top128_mean_norm,AdaLead,EVOLVEpro,0.9352380663622171,0.8743076042737812,0.06093046208843589,1.862645149230957e-09,True
ms_CreiLOV,top128_mean_norm,AdaLead,AiCE,0.9352380663622171,0.869392448104918,0.06584561825729907,1.862645149230957e-09,True
ms_CreiLOV,top128_mean_norm,AdaLead,Random,0.9352380663622171,0.7731986581347883,0.1620394082274288,1.862645149230957e-09,True
ms_CreiLOV,top128_mean_norm,ftMLDE,AlphaVariant,0.9236484982538968,0.8992610085137309,0.024387489740165913,2.0798295736312866e-05,True
ms_CreiLOV,top128_mean_norm,ftMLDE,GreedyWalk,0.9236484982538968,0.8968203966505826,0.02682810160331428,4.7124922275543213e-07,True
ms_CreiLOV,top128_mean_norm,ftMLDE,MULTIevolve,0.9236484982538968,0.8910367898643017,0.03261170838959515,1.4193356037139893e-06,True
ms_CreiLOV,top128_mean_norm,ftMLDE,CLADE,0.9236484982538968,0.8889774980489165,0.03467100020498037,3.725290298461914e-09,True
