dataset,metric,method_a,method_b,median_a,median_b,median_diff,p_two_sided,sig_bonferroni
ms_AAV,max_fitness_norm,AdaLead,CLADE,0.6143231987953186,0.5974045991897583,0.016918599605560303,0.0050126127898693085,False
ms_AAV,max_fitness_norm,AdaLead,ALDE,0.6143231987953186,0.5893817842006683,0.02494141459465027,0.00016989745199680328,True
ms_AAV,max_fitness_norm,AdaLead,EVOLVEpro,0.6143231987953186,0.5869610011577606,0.027362197637557983,5.5925920605659485e-05,True
ms_AAV,max_fitness_norm,AdaLead,Random,0.6143231987953186,0.5718667507171631,0.04245644807815552,2.60770320892334e-08,True
ms_AAV,max_fitness_norm,MULTIevolve,CLADE,0.6014533638954163,0.5974045991897583,0.004048764705657959,0.5698575973510742,False
ms_AAV,max_fitness_norm,MULTIevolve,ALDE,0.6014533638954163,0.5893817842006683,0.012071579694747925,0.006639536470174789,False
ms_AAV,max_fitness_norm,MULTIevolve,EVOLVEpro,0.6014533638954163,0.5869610011577606,0.01449236273765564,0.007612137123942375,False
ms_AAV,max_fitness_norm,MULTIevolve,Random,0.6014533638954163,0.5718667507171631,0.029586613178253174,0.000283263623714447,True
ms_AAV,max_fitness_norm,CLADE,ALDE,0.5974045991897583,0.5893817842006683,0.008022814989089966,0.06056523136794567,False
ms_AAV,max_fitness_norm,CLADE,EVOLVEpro,0.5974045991897583,0.5869610011577606,0.01044359803199768,0.02084985189139843,False
ms_AAV,max_fitness_norm,CLADE,Random,0.5974045991897583,0.5718667507171631,0.025537848472595215,0.0014574769884347916,False
ms_AAV,max_fitness_norm,ALDE,EVOLVEpro,0.5893817842006683,0.5869610011577606,0.002420783042907715,0.7765688337385654,False
ms_AAV,max_fitness_norm,ALDE,Random,0.5893817842006683,0.5718667507171631,0.01751503348350525,0.09194962680339813,False
ms_AAV,max_fitness_norm,EVOLVEpro,Random,0.5869610011577606,0.5718667507171631,0.015094250440597534,0.03841841779649258,False
ms_CreiLOV,max_fitness_norm,AdaLead,ftMLDE,0.9651538133621216,0.9440926015377045,0.021061211824417114,2.6885420083999634e-05,True
ms_CreiLOV,max_fitness_norm,AdaLead,CLADE,0.9651538133621216,0.935441255569458,0.029712557792663574,3.5390257835388184e-08,True
ms_CreiLOV,max_fitness_norm,AdaLead,GreedyWalk,0.9651538133621216,0.9286376535892487,0.036516159772872925,8.009374141693115e-08,True
ms_CreiLOV,max_fitness_norm,AdaLead,MULTIevolve,0.9651538133621216,0.9215092658996582,0.04364454746246338,4.6566128730773926e-08,True
ms_CreiLOV,max_fitness_norm,AdaLead,AiCE,0.9651538133621216,0.9143250584602356,0.050828754901885986,1.862645149230957e-09,True
ms_CreiLOV,max_fitness_norm,AdaLead,EVOLVEpro,0.9651538133621216,0.9134450554847717,0.051708757877349854,1.862645149230957e-09,True
ms_CreiLOV,max_fitness_norm,AdaLead,ALDE,0.9651538133621216,0.9109160304069519,0.05423778295516968,5.587935447692871e-09,True
ms_CreiLOV,max_fitness_norm,AdaLead,Random,0.9651538133621216,0.870035707950592,0.09511810541152954,1.862645149230957e-09,True
ms_CreiLOV,max_fitness_norm,ftMLDE,CLADE,0.9440926015377045,0.935441255569458,0.00865134596824646,0.026665616912217905,False
ms_CreiLOV,max_fitness_norm,ftMLDE,GreedyWalk,0.9440926015377045,0.9286376535892487,0.01545494794845581,0.0003449581563472748,True
